"Taxon","Common","Observer","Source","year","date","InfestedArea","Percent Cover","GrossArea","Low_Plant","High_Plant","lat","lng","Datum","Elevation (meters)","Notes","description"
"Carpobrotus edulis","Highway Iceplant","Vertin Alvarez ",,2014,"2014-02-11",,,,,,"37.88647","-122.521178",,,,
"Carpobrotus edulis","Highway Iceplant","cdquock","iNaturalist",2014,"2014-03-28",,,,,"1+","37.800484","-122.480159",,,,
"Carpobrotus edulis","Highway Iceplant","mwoodworth","iNaturalist",2014,"2014-03-28",,,,,"1+","37.792544","-122.446692",,,,
"Carpobrotus edulis","Highway Iceplant","jacmccl","iNaturalist",2014,"2014-03-28",,,,,"1+","37.712475","-122.499922",,,"Fort Funston, San Francisco, California",
"Carpobrotus edulis","Highway Iceplant","Michael Chass�","iNaturalist",2014,"2014-03-27",,,,,"1+","37.775785","-122.511059",,,"Sutro Dunes",
"Carpobrotus edulis","Highway Iceplant","perlmutter","iNaturalist",2014,"2014-03-29",,,,,"1+","37.802202","-122.477819",,,"The Presidio of San Francisco, San Francisco, CA, US",
"Carpobrotus edulis","Highway Iceplant","rudyard","iNaturalist",2014,"2014-03-28",,,,,"1+","37.7397194444","-122.5078111111",,,"Golden Gate Natl. Rec. Area - SF, San Francisco, Golden Gate National Recreation Area, California",
"Carpobrotus edulis","Highway Iceplant","Coty Sifuentes-Winter","iNaturalist",2014,"2014-03-28",,,,,"1+","37.79081","-122.485787",,,,
"Carpobrotus edulis","Highway Iceplant","Scott Loarie","iNaturalist",2014,"2014-03-28",,,,,"1+","37.803614","-122.469025",,,"The Presidio of San Francisco, San Francisco, CA, US",
"Carpobrotus edulis","Highway Iceplant","Lew Stringer","iNaturalist",2014,"2014-03-28",,,,,"1+","37.79121","-122.474317",,,"The Presidio of San Francisco, San Francisco, CA, US",
"Carpobrotus edulis","Highway Iceplant","jenniferdumas","iNaturalist",2014,"2014-03-28",,,,,"1+","37.820743","-122.529627",,,"Marin Headlands, Sausalito, CA, US",
"Carpobrotus edulis","Highway Iceplant","petercollier","iNaturalist",2014,"2014-03-28",,,,,"1+","37.8011644","-122.46799419",,,,
"Carpobrotus edulis","Highway Iceplant","hkase","iNaturalist",2014,"2014-03-28",,,,,"1+","37.791858","-122.447964",,,,
"Carpobrotus edulis","Highway Iceplant","Ken-ichi Ueda","iNaturalist",2014,"2014-05-04",,,,,"1+","37.747019","-122.469956",,,"Hawk Hill Park, San Francisco, CA, US",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-05-19",,,,,,"38.18859","-122.95751",,,"parking lot near restrooms",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-05-23",,,,,,"37.997048","-123.015154",,,"s side of lighthouse rd.",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-05-23",,,,,,"37.996667","-123.014444",,,"s side of lighthouse road",
"Carpobrotus edulis","Highway Iceplant","Aquila, Joseph","National Park Service",2014,"2014-05-21",,,,,,"37.834167","-122.53342",,,,
"Carpobrotus edulis","Highway Iceplant","Unitis, Matt","National Park Service",2014,"2014-05-19",,,,,,"37.834337","-122.530661",,,"MARINE MAMMAL DRAINAGE",
"Carpobrotus edulis","Highway Iceplant","Aquila, Joseph","National Park Service",2014,"2014-05-21",,,,,,"37.834167","-122.53342",,,"BETWEEN COASTAL Trail ROAD AND MAINTENANCE",
"Carpobrotus edulis","Highway Iceplant","Wrubel, Eric","National Park Service",2014,"2014-03-27",,,,,,"37.826864","-122.490845",,,"bluffs at kirby cove beach",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer,","National Park Service",2014,"2014-04-22",,,,,,"37.833351","-122.481644",,,"TRAIL GG",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer,","National Park Service",2014,"2014-04-22",,,,,,"37.833915","-122.474882",,,"edge along rocky beach",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer,","National Park Service",2014,"2014-04-22",,,,,,"37.835854","-122.474008",,,"trail",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer,","National Park Service",2014,"2014-04-28",,,,,,"37.829815","-122.526623",,,"RESIDENT RD",
"Carpobrotus edulis","Highway Iceplant","Jennifer Rycenga","iNaturalist",2014,"2014-07-13",,,,,"1+","37.5110583333","-122.5065383333",,,"900?982 Airport St, Moss Beach, CA, US",
"Carpobrotus edulis","Highway Iceplant","Huizenga, Emily","National Park Service",2014,"2014-06-12",,,,,,"37.619722","-122.490543",,,"s side of fire rd",
"Carpobrotus edulis","Highway Iceplant","Aquila, Joseph","National Park Service",2014,"2014-06-05",,,,,,"37.82126","-122.529619",,,"POINT BONITA LIGHTHOUSE TRAIL",
"Carpobrotus edulis","Highway Iceplant","Aquila, Joseph","National Park Service",2014,"2014-06-05",,,,,,"37.826851","-122.520295",,,"TRAIL ALONG CONZELMAN",
"Carpobrotus edulis","Highway Iceplant","tui","iNaturalist",2014,"2014-07-13",,,,,"1+","37.511505","-122.5070033333",,,"900?982 Airport St, Moss Beach, CA, US",
"Carpobrotus edulis","Highway Iceplant","Todd Plummer","iNaturalist",2014,"2014-07-10",,,,,"1+","38.155536","-122.948589",,,,
"Carpobrotus edulis","Highway Iceplant","Pete Frye","Marin County Parks Staff",2014,"2014-08-11",,,,,"1+","38.079077942854674","-122.52875620499253",,,"under tree along roadside",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-10",,,,,,"37.997607","-123.010352",,,"nw side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-23",,,,,,"38.024473","-122.986494",,,"east side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-23",,,,,,"38.035753","-122.983969",,,"both sides of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-09",,,,,,"38.046765","-122.974865",,,"east side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-10",,,,,,"38.030435","-122.962025",,,"north side of drakes beach road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-09",,,,,,"38.048234","-122.973868",,,"east side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-09",,,,,,"38.044954","-122.971637",,,"north side of drakes beach rd between 2 patches",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-09",,,,,,"38.043866","-122.970784",,,"one patch n side of drakes beach road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-07",,,,,,"38.06244","-122.973047",,,"east side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-07",,,,,,"38.059956","-122.973993",,,"hill on west side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-07",,,,,,"38.051551","-122.974807",,,"east side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-02",,,,,,"38.077167","-122.962331",,,"east side of side of sir francis drake road, small patch",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-07-07",,,,,,"38.072761","-122.96689",,,"east side of sir francis drake road",
"Carpobrotus edulis","Highway Iceplant","Ken-ichi Ueda","iNaturalist",2014,"2014-09-14",,,,,"1+","37.8260876611","-122.3166853377",,,"I-80 W, Oakland, CA, US",
"Carpobrotus edulis","Highway Iceplant","Huizenga, Emily","National Park Service",2014,"2014-08-04",,,,,,"37.91803","-122.669035",,,"w side of hwy 1",
"Carpobrotus edulis","Highway Iceplant","Huizenga, Emily","National Park Service",2014,"2014-08-04",,,,,,"37.914631","-122.665286",,,"w side of hwy 1",
"Carpobrotus edulis","Highway Iceplant","Huizenga, Emily","National Park Service",2014,"2014-08-04",,,,,,"37.925205","-122.676702",,,"w side of hwy 1",
"Carpobrotus edulis","Highway Iceplant","Huizenga, Emily","National Park Service",2014,"2014-08-04",,,,,,"37.924119","-122.675065",,,"w side of hwy 1",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-09-22",,,,,,"38.205627","-122.925445",,,"unnamed trail, near the water",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-08-22",,,,,,"38.026479","-122.888205",,,"edge of limantour beach",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-08-22",,,,,,"38.027657","-122.895162",,,"small patch along limantour beach",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-08-22",,,,,,"38.028058","-122.897551",,,"limantour beach, just a few plants",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-08-22",,,,,,"38.03006","-122.905682",,,"limantour spit",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-08-22",,,,,,"38.026636","-122.885843",,,"west side of the limantour spit trail",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-08-06",,,,,,"38.111771","-122.890513",,,"west side of pierce point road",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-09-10",,,,,,"38.03164","-122.940211",,,"15 m west of bluff, drakes beach",
"Carpobrotus edulis","Highway Iceplant","Stevenson, Nicholas","National Park Service",2014,"2014-09-10",,,,,,"38.032041","-122.939486",,,"base of drakes beach bluff",
"Carpobrotus edulis","Highway Iceplant","Rebecca Johnson","iNaturalist",2014,"2014-11-08",,,,,"1+","37.735005","-122.3759166667",,,"Inda Basin Shoreline Park, San Francisco, CA, US",
"Carpobrotus edulis","Highway Iceplant","Peter Brastow","iNaturalist",2014,"2014-11-08",,,,,"1+","37.738484","-122.376493",,,,
"Carpobrotus edulis","Highway Iceplant","Michael Chass�","iNaturalist",2014,"2014-11-16",,,,,"1+","37.81305","-122.369641",,,"Clipper Cove Beach, Yerba Buena Island",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2010,"2010-08-25",,,,,,"37.82949833333333","-122.52783499999997",,,"2 small patches south east of road to nike missile",
"Carpobrotus edulis","Highway Iceplant","Maria Alvarez","National Park Service [SFAN]",2009,"2009-11-23",,,,,,"37.83650551058813","-122.54708372160206",,,"along the edge of eastern drop off in lower elevation",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2010,"2010-02-17",,,,,,"37.84851866666666","-122.49189316666667",,,"in cypress removal site below wolf ridge road25 m",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2011,"2011-10-31",,,,,,"37.83433456752591","-122.53374433101358",,,"roads maintenance yard",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-03-24",,,,,,"37.824861067409586","-122.5261413250745",,,"uphill n in cypress ne of camp",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2015,"2015-01-11",,,,,,"37.82456091795911","-122.52905500555924",,,"west of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-06",,,,,,"37.82440990497106","-122.52790002038012",,,"top of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-04",,,,,,"37.82489422638674","-122.52615537612711",,,"below trail",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-04",,,,,,"37.82398133333334","-122.52531233333332",,,"below camp bicentennial",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-10-27",,,,,,"37.83760149175978","-122.498706018508",,,"backyard of 807 capehart on slopes heading south and east",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-10-27",,,,,,"37.83592066666666","-122.5006105",,,"on both sides of cul de sac near back of 809B",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-07-25",,,,,,"37.824653419730126","-122.53034849666818",,,"battery alexander",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-10-02",,,,,,"37.829323333333335","-122.52227900000001",,,"ft barry quarry parking",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-09-23",,,,,,"37.834777243260184","-122.53379557632057",,,"west slope of roads yard",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-09-22",,,,,,"37.824955410699886","-122.52864149820962",,,"west side of battery Wallace",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-08-24",,,,,,"37.832174333333334","-122.54056583333335",,,"sothwest slope along coastal trail 45m from gate",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2010,"2010-08-25",,,,,"2","37.82949833333333","-122.52783499999997",,,"2 small patches south east of road to nike missile",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-06",,,,,,"37.82440990497106","-122.52790002038012",,,"top of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Eric Wrubel","National Park Service [SFAN]",2014,"2014-03-27",,,,,,"37.826863833333334","-122.49084533333335",,,"bluffs at kirby cove beach",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-09-04",,,,,,"37.83519","-122.53730667",,,"south side of water tank",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2013,"2013-08-07",,,,,,"37.83481056826015","-122.54769594987427",,,"along both sides of dirt road",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-08-07",,,,,,"37.835184333333345","-122.54277450000001",,,"ABOVE COASTAL TRAIL ROAD AT UTURN",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-08-07",,,,,,"37.83566184947794","-122.54591435198977",,,"ABOVE COASTAL TRAIL UTURN ON HILLSIDE TO SOUTH UNDER ROCK OUTCROPPING",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2013,"2013-07-01",,,,,,"37.85901166666667","-122.575048",,,"dune under stairs",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2013,"2013-06-17",,,,,,"37.83674966666667","-122.49000333333333",,,"in coyote brush in clearing on hill",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-03-24",,,,,,"37.82441333333334","-122.52973333333333",,,"battery wallace",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-04",,,,,,"37.824974499999996","-122.52712783333334",,,"slope above camp bicentennial",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-11-04",,,,,,"37.82398133333334","-122.52531233333332",,,"below camp bicentennial",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2012,"2012-11-02",,,,,,"37.83049608434271","-122.53612404301431",,,"REAR DUNE 100M EAST OF BRIDGE",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2012,"2012-10-04",,,,,,"37.82441333333334","-122.52973333333333",,,"newly pulled 10x27m by hrt today",
"Carpobrotus edulis","Highway Iceplant","Maria Avarez","National Park Service [SFAN]",2012,"2012-08-26",,,,,,"37.84024431732683","-122.54554376416256",,,"1 small patch removed 1m sq",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2012,"2012-07-02",,,,,,"37.79152066666667","-122.48379683333336",,,"5 m south of trail",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-01-16",,,,,,"37.91386299999999","-122.66460750000002",,,"WEST OF HIGHWAY 1",
"Carpobrotus edulis","Highway Iceplant","Elizabeth Speith","National Park Service [SFAN]",2006,"2006-10-11",,,,,,"37.821993681558446","-122.53006144381094",,,"on bunker, .25 hectare",
"Carpobrotus edulis","Highway Iceplant","Scott Loarie","iNaturalist",2015,"2015-01-24",,,,,"1+","37.8918434871","-122.6352392425",,,,
"Carpobrotus edulis","Highway Iceplant","sjb","iNaturalist",2015,"2015-02-21",,,,,"1+","37.71677702","-122.50378354",,,,
"Carpobrotus edulis","Highway Iceplant","khnmc","iNaturalist",2015,"2015-02-22",,,,,"1+","37.7640158667","-122.5107866833",,,,
"Carpobrotus edulis","Highway Iceplant","John Malpas",,2015,"2015-04-03",,,,,,"37.82847","-122.53455",,,,
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2013,"2013-08-07",,,,,,"37.83566184947794","-122.54591435198977",,,"ABOVE COASTAL TRAIL UTURN ON HILLSIDE TO SOUTH UNDER ROCK OUTCROPPING",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2012,"2012-10-04",,,,,"0","37.82441333333334","-122.52973333333333",,,"newly pulled 10x27m by hrt today",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2015,"2015-01-11",,,,,"0","37.82456091795911","-122.52905500555924",,,"west of battery wallace",
"Carpobrotus edulis","Highway Iceplant","Habitat Restoration Team","National Park Service [SFAN]",2014,"2014-09-23",,,,,,"37.834777243260184","-122.53379557632057",,,"west slope of roads yard",
"Carpobrotus edulis","Highway Iceplant","Weed Watcher Volunteer","National Park Service [SFAN]",2011,"2011-05-02",,,,,"1","37.831979999999994","-122.53809333333332",,,"w. of bunker road",
